"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2019","1","Massachusetts","Food","Norovirus",,"Suspected","Restaurant: Other","7","0","0","0","0",,,,,,
"2019","1","Massachusetts","Food","Norovirus Genogroup I;Norovirus Genogroup I","GI.P3 GI.3;unknown","Confirmed;Confirmed","Restaurant: Buffet","33","0","33","0","33",,,,,,
"2019","1","Massachusetts","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","24","0","1","0","1",,,,,,
"2019","1","Tennessee","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","12","0","9","0","9",,,,,,
"2019","1","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","1","Connecticut","Food","Norovirus Genogroup II","GII.P7 GII.6","Confirmed","Restaurant: Sit-down dining","8","0","5","0","5",,,,,,
"2019","1","Michigan","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2019","1","Kansas","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","4","1","4","0","4",,,,,,
"2019","1","Kansas","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","1","Florida","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining;Restaurant: Buffet","10","0","10","0","10",,,,,,
"2019","1","Michigan","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8","milkshake",,"Multiple",,,
"2019","1","Florida","Food","Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing;Norovirus Genogroup II","O157:H7;unknown","Suspected;Confirmed;Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","Chateaubriand steak;Cleopatra casear salad;fried onions/onion rings, unspecified",,"Multiple",,,
"2019","1","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6",,,,,,
"2019","1","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Other","3","0","3","0","3","Pulled Pork;potatoes","pork;bread;potatoes;cheese","Multiple",,,
"2019","1","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2019","1","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","7","0","7","0","7","ribs, pork;macaroni and cheese;beef, brisket",,"Multiple",,,
"2019","1","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4","pizza, meat","tomato;pepperroni;mozarella, pasteurized","Multiple",,,
"2019","1","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2019","1","New York","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","29","0","29","0","29",,,,,,
"2019","2","South Carolina","Food","Norovirus Genogroup I;Norovirus Genogroup I","unknown;GI.P3 GI.3","Suspected;Confirmed","Grocery store/bakery/deli/convenience store;Restaurant: Sit-down dining","13","0","13","0","13",,,,,,
"2019","2","New York","Food","Norovirus Genogroup I;Norovirus Genogroup I","unknown","Confirmed;Confirmed","Restaurant: Sit-down dining","10","0","10","0","10","bruschetta",,"Multiple",,,
"2019","2","Wisconsin","Food","Norovirus unknown;Norovirus Genogroup II","GII.P16 GII.4 Sydney","Suspected;Suspected","Restaurant: Sit-down dining","3","0","2","0","3",,,,,,
"2019","2","Minnesota","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P7 GII.6","Suspected;Confirmed","Restaurant: Sit-down dining","12","1","12","0","12",,,,,,
"2019","2","Minnesota","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","2","Minnesota","Food","Norovirus Genogroup I","GI.P4 GI.1","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","2","Utah","Food","Norovirus",,"Suspected","Restaurant: Buffet","10","0","0","0","10",,,,,,
"2019","2","Ohio","Food","Norovirus Genogroup II;Norovirus Genogroup II","unknown;GII.P16 GII.4 Sydney","Confirmed;Suspected","Restaurant: Sit-down dining","13","0","13","0","13",,,,,,
"2019","2","Florida","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6","salad",,"Multiple",,,
"2019","2","New York","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2019","2","New York","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","2","Wisconsin","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","20","0","0","0","20","assortment of sandwiches and salads",,,,,
"2019","2","Ohio","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5","pizza",,"Multiple",,,
"2019","2","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","2","Washington","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","26","0","26","0","26","Mixed bar drinks, unspecified",,"Other",,,
"2019","2","Washington","Food","Norovirus Genogroup I","GI.P4 GI.4","Confirmed","Restaurant: Sit-down dining","22","0","22","0","22",,,,,,
"2019","2","Washington","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","68","4","68","0","68",,,,,,
"2019","2","Maryland","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2019","2","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","2","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","2","Louisiana","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","2","California","Food","Shigella unknown;Norovirus unknown",,"Suspected;Suspected","Restaurant: Sit-down dining","5","0","5","0","5","oysters","oysters","Mollusks",,,
"2019","3","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5","macaroni and cheese",,"Multiple",,,
"2019","3","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","3","Ohio","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","15","0","5","0","5",,,,,,
"2019","3","Minnesota","Food","Norovirus Genogroup II","GII.P16 GII.1","Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","3","Virginia","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10","salad bar",,,,,
"2019","3","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.1","Confirmed","Restaurant: Sit-down dining","7","0","6","0","6",,,,,,
"2019","3","Florida","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Other","8","0","8","0","8",,,,,,
"2019","3","New York","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P31 GII.4 Sydney;other GII.4 Sydney","Confirmed;Confirmed","Restaurant: Sit-down dining","28","0","28","0","28",,,,,,
"2019","3","Minnesota","Food","Norovirus unknown",,"Suspected","Caterer;Restaurant: Sit-down dining","2","0","1","0","2",,,,,,
"2019","3","New York","Food","Norovirus Genogroup II","GII.P12 GII.3","Confirmed","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2019","3","Tennessee","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2019","3","Tennessee","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","5","0","0","0","0",,,,,,
"2019","3","Connecticut","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P12 GII.3;GII.P12 GII.3","Confirmed;Confirmed","Restaurant: Sit-down dining","53","1","53","0","53","grinders;macaroni salad",,"Multiple",,,
"2019","3","Tennessee","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","20","0","20","0","20",,,,,,
"2019","3","Michigan","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining;Caterer","22","0","22","0","22",,,,,,
"2019","3","Florida","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3","salad, unspecified","salad","Multiple",,,
"2019","3","Ohio","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","10","0","0","0","0",,,,,,
"2019","3","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","3","Ohio","Food","Norovirus Genogroup II;Norovirus Genogroup II","unknown;GII.P16 GII.4 Sydney","Suspected;Suspected","Restaurant: Other","7","0","0","0","0",,,,,,
"2019","3","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","3","Florida","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Suspected","Restaurant: Buffet;Caterer;Hotel/motel;Restaurant: Fast-food (drive up service or pay at counter)","36","0","36","0","36",,,,,,
"2019","3","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Other","36","0","36","0","36",,,,,,
"2019","3","Rhode Island","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8","Sushi, various types",,"Multiple",,,
"2019","3","Rhode Island","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","21","0","17","0","17","romaine lettuce, leaf","romaine lettuce","Vegetable Row Crops",,,
"2019","3","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","3","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2019","3","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","3","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","oysters","oysters","Mollusks",,,
"2019","3","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","oysters","oysters","Mollusks",,,
"2019","3","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Buffet","15","1","13","0","13",,,,,,
"2019","3","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","3","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","oysters, raw","oysters, raw","Mollusks",,,
"2019","3","California","Food","Norovirus Genogroup I;Norovirus Genogroup I","GI.P4 GI.5;unknown","Suspected;Suspected","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2019","4","Ohio","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2019","4","Tennessee","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Other","14","0","9","0","14",,,,,,
"2019","4","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Other","2","0","0","0","0",,,,,,
"2019","4","South Carolina","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P4 New Orleans GII.4 untypeable;unknown","Confirmed;Suspected","Restaurant: Sit-down dining","9","0","8","0","8","Salads",,"Multiple",,,
"2019","4","Ohio","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","34","0","34","0","34","chips and salsa",,"Multiple",,,
"2019","4","New York","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","17","0","17","0","17","shrimp cocktail","shrimp;ice","Multiple",,,
"2019","4","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","4","Tennessee","Food","Norovirus Genogroup II","GII.P16 GII.1","Confirmed","Restaurant: Sit-down dining","43","0","43","0","43",,,,,,
"2019","4","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","4","Virginia","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2019","4","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","4","Florida","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","4","North Carolina","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2019","4","Washington","Food","Norovirus",,"Suspected","Restaurant: Other","14","0","14","0","14",,,,,,
"2019","4","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","30","0","16","0","16",,,,,,
"2019","4","Illinois","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","4","New York","Food","Norovirus Genogroup I","unknown","Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","4","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2019","4","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","23","0","0","0","0","cookies;chips;chicken",,"Multiple",,,
"2019","4","Georgia","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2019","4","Kansas","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","4","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","4","California","Food","Norovirus unknown",,"Suspected","Office/indoor workplace;Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6",,,,,,
"2019","4","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Buffet","8","0","8","0","8",,,,,,
"2019","4","California","Food","Norovirus Genogroup I;Norovirus Genogroup I","GI.P13 GI.3;unknown","Confirmed;Suspected","Restaurant: Sit-down dining;Restaurant: Fast-food (drive up service or pay at counter)","23","0","22","0","23","oysters","oysters","Mollusks",,,
"2019","4","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","4","0","4","0","4",,,,,,
"2019","4","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","17","0","0","0","17",,,,,,
"2019","5","Minnesota","Food","Norovirus Genogroup II","GII.P7 GII.6","Confirmed","Restaurant: Sit-down dining","20","1","20","0","20",,,,,,
"2019","5","Tennessee","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","21","0","12","0","12",,,,,,
"2019","5","Wisconsin","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","80","0","0","0","29",,,,,,
"2019","5","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","33","0","33","0","33",,,,,,
"2019","5","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","0","0","0",,,,,,
"2019","5","Minnesota","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.4 Sydney;GII.P16 GII.4 Sydney","Confirmed;Suspected","Restaurant: Sit-down dining","5","0","0","0","0","Beery, Wine, Mixed drinks",,"Other",,,
"2019","5","South Carolina","Food","Norovirus Genogroup II","GII.P7 GII.6","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","17","0","17","0","17","sandwiches, variety",,"Multiple",,,
"2019","5","Florida","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","7","0","0","0","7",,,,,,
"2019","5","Wisconsin","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","5","Ohio","Food","Norovirus Genogroup II","GII.P untypeable GII.6","Suspected","Restaurant: Sit-down dining","4","0","0","0","0",,,,,,
"2019","5","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","2","3","0","3",,,,,,
"2019","5","Massachusetts","Food","Salmonella enterica;Norovirus Genogroup II","Reading;unknown","Confirmed;Confirmed","Restaurant: Sit-down dining","9","2","8","0","9","turkey",,"Turkey",,,
"2019","5","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","1","5","0","5",,,,,,
"2019","5","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","5","Louisiana","Food","Norovirus Genogroup I","GI.P4 GI.5","Confirmed","Restaurant: Other","14","0","14","0","14",,,,,,
"2019","5","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","5","Georgia","Food","Norovirus Genogroup I","unknown","Suspected","Restaurant: Fast-food (drive up service or pay at counter)","2","0","2","0","2",,,,,,
"2019","6","Ohio","Food","Norovirus Genogroup II","other GII.3","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","6","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","6","Wisconsin","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Buffet","29","0","7","0","7",,,,,,
"2019","6","Utah","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","19","0","9","0","9",,,,,,
"2019","6","Washington","Food","Norovirus Genogroup I","GI.P4 GI.5","Confirmed","Restaurant: Sit-down dining","36","0","36","0","36",,,,,,
"2019","6","Illinois","Food","Norovirus Genogroup I","unknown","Suspected","Restaurant: Sit-down dining","10","0","0","0","0",,,,,,
"2019","6","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","10","0","10","0","10",,,,,,
"2019","6","Florida","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Buffet","6","0","6","0","6","fried fish, BASA",,"Multiple",,,
"2019","7","New York","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","7","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","13","0","11","0","11","salsa;chips;bean dip",,"Multiple",,,
"2019","7","California","Food","Norovirus unknown",,"Confirmed","Caterer;Restaurant: Fast-food (drive up service or pay at counter)","10","0","10","0","10",,,,,,
"2019","7","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2019","7","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","11","0","11","0","11",,,,,,
"2019","7","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","7","Florida","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6","tortilla chips;red salsa",,"Multiple",,,
"2019","8","Michigan","Food","Norovirus Genogroup II","GII.P22 GII.5","Confirmed","Restaurant: Other;Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2019","8","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2019","8","South Carolina","Food","Norovirus Genogroup II","GII.P7 GII.6","Confirmed","Restaurant: Sit-down dining","21","0","16","0","21",,,,,,
"2019","8","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","0","0","0",,,,,,
"2019","8","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","24","0","24","0","24",,,,,,
"2019","8","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","44","0","44","0","44","guacamole;chips, tortilla",,"Multiple",,,
"2019","8","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","27","1","27","0","27",,,,,,
"2019","8","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2019","8","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","8","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","8","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3","salad, unspecified",,"Multiple",,,
"2019","8","Florida","Food","Norovirus Genogroup I",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2019","9","South Carolina","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5","chick peas",,"Grains-beans",,,
"2019","9","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Suspected","Caterer;Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","9","Wisconsin","Food","Norovirus Genogroup II","GII.P8 GII.8","Confirmed","Restaurant: Sit-down dining","39","0","34","0","39","Beef Bourguignon","parsley","Herbs",,,
"2019","9","Ohio","Food","Norovirus",,"Suspected","Restaurant: Other","2","0","2","0","2",,,,,,
"2019","9","Oregon","Food","Norovirus Genogroup I",,"Suspected","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2019","9","Ohio","Food","Norovirus Genogroup I",,"Suspected","Restaurant: Sit-down dining","14","0","9","0","9",,,,,,
"2019","9","Minnesota","Food","Norovirus Genogroup I","unknown","Suspected","Restaurant: Fast-food (drive up service or pay at counter)","8","0","8","0","8",,,,,,
"2019","9","Indiana","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Other","4","0","4","0","4",,,,,,
"2019","9","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","9","Massachusetts","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining;Caterer","47","0","47","0","47",,,,,,
"2019","9","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","1","1","0","4",,,,,,
"2019","9","Georgia","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2","hamburger",,"Multiple",,,
"2019","9","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","9","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2019","9","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","10","1","10","0","10",,,,,,
"2019","9","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","12","0","12","0","12","french fries",,"Root/Underground",,,
"2019","9","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5","sushi",,"Multiple",,,
"2019","9","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","17","0","0","0","0",,,,,,
"2019","10","Illinois","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","10","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","14","0","14","0","14",,,,,,
"2019","10","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2019","10","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","4","0","4",,,,,,
"2019","10","California","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","9","0","7","0","7",,,,,,
"2019","10","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","38","1","38","0","38",,,,,,
"2019","11","Virginia","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P7 GII.6;unknown","Confirmed;Suspected","Restaurant: Sit-down dining","37","0","10","0","10",,,,,,
"2019","11","Utah","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","12","0","8","0","8",,,,,,
"2019","11","Michigan","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","30","0","30","0","30",,,,,,
"2019","11","Michigan","Food","Norovirus",,"Suspected","Restaurant: Other","27","0","27","0","27","antipasto salad","tomato;romaine lettuce;peppers;onion;olives, green;olives, black;leafy green;ham;deli meat, sliced salami;cheese","Multiple",,,
"2019","11","New York","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2019","11","Michigan","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Sit-down dining","38","0","15","0","15",,,,,,
"2019","11","Illinois","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2019","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","12","0","12","0","12",,,,,,
"2019","11","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","11","Washington","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","52","0","19","0","19",,,,,,
"2019","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2019","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2019","11","Kansas","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","1","2","0","2",,,,,,
"2019","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2019","11","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","16","0","16","0","16",,,,,,
"2019","11","California","Food","Bacillus cereus;Norovirus",,"Suspected;Suspected","Private home/residence;Restaurant: Sit-down dining;Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6",,,,,,
"2019","12","Ohio","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","17","0","6","0","6",,,,,,
"2019","12","New York","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","15","0","15","0","15","Coconut Curry Salmon",,"Multiple",,,
"2019","12","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2019","12","Utah","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2019","12","Virginia","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8","salad bar",,,,,
"2019","12","Virginia","Food","Norovirus Genogroup I;Norovirus Genogroup I","GI.P4 GI.5;unknown","Confirmed;Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2019","12","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2019","12","Tennessee","Food","Norovirus Genogroup II;Norovirus Genogroup II","unknown;GII.P16 GII.4 Sydney","Suspected;Suspected","Restaurant: Sit-down dining","23","0","23","0","23","salad;deviled eggs",,"Multiple",,,
"2019","12","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
