"Year","Month","State","Primary.Mode","Etiology1","Etiology2","Etiology3","Etiology4","Etiology5","Etiology6","Serotype.or.Genotype","Status1","Status2","Status3","Status4","Status5","Status6","Setting","Illnesses","Hospitalizations","Info.On.Hospitalizations","Deaths","Info.On.Deaths","Food.Vehicle","Date"
2015,4,"Georgia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"nachos, unspecified",Apr 2015
2015,4,"Georgia","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",4,0,4,0,4,"bacon, egg, and cheese biscuit",Apr 2015
2015,4,"Rhode Island","Environmental contamination other than food/water","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant",14,0,8,0,8,"",Apr 2015
2015,4,"Illinois","Food","Other","Other","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,"","Suspected","Suspected","Confirmed","Confirmed",NA,NA,"Restaurant: Sit-down dining",22,0,22,0,22,"",Apr 2015
2015,4,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"spring rolls, unspecified",Apr 2015
2015,5,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,2,0,2,"",May 2015
2015,5,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,7,0,12,"ice",May 2015
2015,5,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",5,0,5,0,5,"",May 2015
2015,5,"Wisconsin","Food","Norovirus Genogroup I","Norovirus Genogroup II",NA,NA,NA,NA,"unknown; GII.1","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",23,0,23,0,23,"",May 2015
2015,5,"Florida","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",May 2015
2015,5,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,12,0,12,"french fries",May 2015
2015,5,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",May 2015
2015,5,"Illinois","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter);Other;Restaurant: Other",17,0,17,0,17,"",May 2015
2015,5,"Virginia","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"","Confirmed","Confirmed",NA,NA,NA,NA,"Caterer;Restaurant: Sit-down dining",15,1,15,0,15,"salad",May 2015
2015,5,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"",May 2015
2015,6,"Illinois","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",24,1,24,0,24,"",Jun 2015
2015,6,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Jun 2015
2015,6,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,9,0,9,"",Jun 2015
2015,6,"Florida","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Grocery store/bakery/deli/convenience store;Private home/residence;Restaurant: Sit-down dining",18,0,18,0,18,"",Jun 2015
2015,6,"Florida","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Jun 2015
2015,6,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"salsa",Jun 2015
2015,7,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.5","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",3,0,3,0,3,"",Jul 2015
2015,7,"Maryland","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.17","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"sushi",Jul 2015
2015,7,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,1,12,0,12,"salad, unspecified",Jul 2015
2015,7,"South Carolina","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",67,0,67,0,67,"",Jul 2015
2015,7,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining;Banquet Facility (food prepared and served on-site)",50,1,50,0,50,"ice",Jul 2015
2015,8,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",19,0,0,0,0,"",Aug 2015
2015,8,"Washington","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",22,0,22,0,22,"salsa;rice, brown;chicken",Aug 2015
2015,8,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",5,0,5,0,5,"",Aug 2015
2015,9,"Hawaii","Food","Norovirus Genogroup I","Norovirus Genogroup II",NA,NA,NA,NA,"unknown","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"oysters, raw",Sep 2015
2015,10,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Oct 2015
2015,10,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.3","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,9,0,9,"",Oct 2015
2015,10,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",26,0,26,0,26,"",Oct 2015
2015,10,"Texas","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Buffet",34,0,19,0,34,"",Oct 2015
2015,10,"Maryland","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,10,0,12,"salad",Oct 2015
2015,11,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Nov 2015
2015,11,"Tennessee","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Nov 2015
2015,11,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.5","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",15,0,15,0,15,"",Nov 2015
2015,11,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",40,4,40,0,40,"",Nov 2015
2015,11,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,7,0,7,"lettuce",Nov 2015
2015,11,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",29,0,29,0,29,"",Nov 2015
2015,11,"Hawaii","Food","Norovirus Genogroup I","Norovirus Genogroup II",NA,NA,NA,NA,"unknown","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"oysters, raw",Nov 2015
2015,11,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Nov 2015
2015,11,"Florida","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Nov 2015
2015,11,"Kansas","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.2;GII.P2 GII.2","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",25,1,20,0,20,"",Nov 2015
2015,11,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"",Nov 2015
2015,11,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Nov 2015
2015,12,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.17","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Dec 2015
2015,12,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.5","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",9,0,9,0,9,"",Dec 2015
2015,12,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"",Dec 2015
2015,12,"Arizona","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.17","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",4,0,4,0,4,"",Dec 2015
2015,12,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.14","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Dec 2015
2015,12,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",5,0,5,0,5,"",Dec 2015
2015,12,"Kansas","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Dec 2015
2015,12,"Kansas","Food","Norovirus Genogroup II","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,"GII.2; GII.2;GII.P2 GII.2","Confirmed","Suspected","Suspected",NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Dec 2015
2015,12,"Georgia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",2,0,2,0,2,"ice cream",Dec 2015
2015,12,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Dec 2015
2015,12,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter);Restaurant: Sit-down dining",23,1,23,0,23,"",Dec 2015
2015,12,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",15,0,15,0,15,"",Dec 2015
2015,12,"California","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.3","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Dec 2015
2016,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Jan 2016
2016,1,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Jan 2016
2016,1,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",30,2,13,0,30,"Tiramisu;Mixed green salad",Jan 2016
2016,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",56,2,56,0,56,"",Jan 2016
2016,1,"Louisiana","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",9,0,9,0,9,"",Jan 2016
2016,1,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.17","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",2,0,2,0,2,"",Jan 2016
2016,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,0,0,0,"",Jan 2016
2016,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Grocery store/bakery/deli/convenience store;Restaurant: Sit-down dining",10,0,10,0,10,"",Jan 2016
2016,1,"Kansas","Food","Norovirus Genogroup II","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,"GII.2;GII.P2 GII.2;unknown","Confirmed","Confirmed","Suspected",NA,NA,NA,"Restaurant: Sit-down dining",16,0,16,0,16,"",Jan 2016
2016,1,"Kansas","Food","Norovirus Genogroup I","Norovirus Genogroup I","Norovirus Genogroup I",NA,NA,NA,"GI.3; GI.3;GI.P13 GI.3","Confirmed","Suspected","Suspected",NA,NA,NA,"Restaurant: Sit-down dining",10,0,6,0,6,"",Jan 2016
2016,1,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,20,0,20,"",Jan 2016
2016,1,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Jan 2016
2016,1,"Illinois","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",32,1,32,0,32,"",Jan 2016
2016,1,"Colorado","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",14,0,14,0,14,"",Jan 2016
2016,1,"Georgia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,9,0,9,"",Jan 2016
2016,1,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Jan 2016
2016,2,"Tennessee","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.5","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",112,1,112,0,112,"",Feb 2016
2016,2,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Feb 2016
2016,2,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Feb 2016
2016,2,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Feb 2016
2016,2,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Caterer;Restaurant: Sit-down dining",35,0,35,0,35,"",Feb 2016
2016,2,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",14,0,14,0,14,"Fruit Platter",Feb 2016
2016,2,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",20,0,13,0,13,"",Feb 2016
2016,2,"Oregon","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.6; GII.6","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining;Private home/residence",22,1,22,0,22,"oysters",Feb 2016
2016,2,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",17,0,17,0,17,"pizza",Feb 2016
2016,2,"Georgia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,2,0,2,"hamburger",Feb 2016
2016,2,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,20,0,20,"",Feb 2016
2016,2,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,1,8,0,8,"",Feb 2016
2016,2,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,9,0,9,"fajita, unspecified;chips and salsa",Feb 2016
2016,2,"Virginia","Food","Norovirus Genogroup II","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,"GII.8;unknown; GII.4 Sydney","Suspected","Confirmed","Confirmed",NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Feb 2016
2016,2,"North Carolina","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"unknown; GII.4 Sydney","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",52,0,52,0,52,"",Feb 2016
2016,2,"Texas","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,2,10,0,10,"sandwich, red meat-based",Feb 2016
2016,3,"Virginia","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.6;unknown","Confirmed","Suspected",NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Mar 2016
2016,3,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,12,0,12,"",Mar 2016
2016,3,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",15,0,15,0,15,"",Mar 2016
2016,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Buffet",11,0,9,0,11,"",Mar 2016
2016,3,"Arizona","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Mar 2016
2016,3,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",17,1,17,0,17,"",Mar 2016
2016,3,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Mar 2016
2016,3,"Virginia","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"unknown; GII.4 Sydney","Confirmed","Suspected",NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",8,0,8,0,8,"",Mar 2016
2016,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 other","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",36,0,36,0,36,"",Mar 2016
2016,3,"Rhode Island","Environmental contamination other than food/water","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant",178,0,42,0,43,"",Mar 2016
2016,3,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"oysters, raw",Mar 2016
2016,4,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Apr 2016
2016,4,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 other","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",56,0,56,0,56,"roast beef",Apr 2016
2016,4,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Other;Restaurant: Sit-down dining",20,1,20,0,20,"penne ala vodka;shrimp, fried;cake",Apr 2016
2016,4,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"",Apr 2016
2016,4,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",17,0,17,0,17,"",Apr 2016
2016,5,"Wisconsin","Food","Norovirus Genogroup IV",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",53,0,49,0,49,"fruit salad",May 2016
2016,5,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Buffet",20,0,20,0,20,"lettuce",May 2016
2016,5,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",130,0,130,0,130,"salad, unspecified",May 2016
2016,5,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",10,0,7,0,7,"cream puffs",May 2016
2016,5,"Utah","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",May 2016
2016,5,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",19,0,19,0,19,"paella marinera;guacamole",May 2016
2016,5,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",7,0,7,0,7,"sandwich, panini",May 2016
2016,5,"Oklahoma","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,20,0,20,"",May 2016
2016,6,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Buffet",23,0,23,0,23,"oysters, raw;oysters, baked",Jun 2016
2016,6,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Jun 2016
2016,6,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",19,0,19,0,19,"",Jun 2016
2016,6,"California","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Jun 2016
2016,6,"California","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"unknown; GII.4 Sydney","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Jun 2016
2016,7,"Louisiana","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",6,1,6,0,6,"",Jul 2016
2016,7,"Georgia","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",14,0,14,0,14,"guacamole",Jul 2016
2016,7,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",25,0,0,0,25,"",Jul 2016
2016,8,"Tennessee","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 untypeable","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,1,8,0,8,"",Aug 2016
2016,8,"Oregon","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.4 untypeable; GII.4 untypeable","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Aug 2016
2016,8,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",19,0,19,0,19,"Parfait",Aug 2016
2016,9,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"other","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,2,0,2,"",Sep 2016
2016,9,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"pickles, deep fried",Sep 2016
